label,text
normal,"kyA Apa jAnate haiM ki rela phreMDashipa kyA hai, maiM Apako eka udAharaNa de rahA hUM: basa yaha saMdesha hai... hara saMdesha galata hai.achChI nIMda leM..mIThe sapane dekheM.."
normal,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas"
normal,oha hA.N spaShTa rUpa se yaha merI galatI hai
normal,"sAta ichChA se pahale keTa jaiksana AraIsI seMTara, hai nA?"
normal,I've been trying to reach him without success
normal,Did you see his face?
normal,"पहले के लिए क्षमा करें.आग बुझाना।क्या आप 9 बजे के बाद बात करने के लिए आसपास हैं?या क्या आपके पास वास्तव में कोई जीवन है, हाहाहा!"
normal,"""are beba! DIe mo para 2 spana-AuTa 2 esapIke... DeDa 2 DIe DablyUAraelaDI| pUre dina DIe sophe para sotA rahA, eka achChA nyotho thA, TIeksa 4 phonina mAnanIya, 2emavena AIema bIke phremaklAuDa 9 ko kaॉla kareM! je eksa"""
normal,"नहीं, यह विशेषज्ञता नहीं है.काम कर सकते हैं लेकिन यह गुलामी का काम है।इस महीने शा कैस नं शंकरा 4 भिखारी की तलाश करूंगा।"
normal,फिर रविवार को बी एलके का शेड्यूल क्या होगा?
normal,Ok im not sure what time i finish tomorrow but i wanna spend the evening with you cos that would be vewy vewy lubly! Love me xxx
normal,"yo, khela lagabhaga Katma ho gayA?jalda hI vaॉlamArTa jAnA chAhate haiM"
normal,"Apako aura Apake parivAra ko merI ""eksa"" mAsa aura nae sAla kI agrima shubhakAmanAeM.."
normal,"khUba haMso...nahIM, basa vyasta thA"
fraud,Valentines Day Special! Win over £1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201
normal,kyA Apako DAMsa phlora para apanI bUTI hilAnA pasaMda hai?
normal,"Just because I am connected through wifi, the speed cannot reduce by such an extent."
normal,ठीक है ।.अभी मैं बस में हूं..यदि मैं जल्दी आऊंगा तो अन्यथा कल आऊंगा
normal,महान।यात्रा सुरक्षित हो।घबराओ मत सब समर्पण कर दो।
normal,"इसमें प्रवेश करने के लिए £6 है, क्या यह ठीक है?"
normal,क्या आप इतने व्यस्त हैं?
normal,लव यू आथी..लव यू लॉट..
normal,We earn to live happily.
normal,कृपया किसी को &lt;दशमलव &gt; से पहले हमारे फ्लैट पर भेजें;आज।
normal,Er mw im filled tuth is aight
normal,"having illegal access to other social media accounts, computers, phones and laptops in order to steal personal information like pics, messages, passwords, etc."
normal,Ah poop. Looks like ill prob have to send in my laptop to get fixed because it has a gpu problem
normal,"nahIM, maiMne phaisalA kiyA ki kevala vahI loga voTa dete haiM jo chIzoM kI paravAha karate haiM aura chIzoM kI paravAha karanA hAre hue logoM ke lie hai"
normal,maiMne kahA ThIka hai.kShamA mAMganA
normal,ThIka hai dhanyavAda...
normal,yaha AIkyU jAMchane kA eka hissA hai|
normal,I know a few people I can hit up and fuck to the yes
normal,Ya very nice. . .be ready on thursday.
normal,"एक लड़का 2 बजे देर से घर आया।उनके पिता: ""दोस्ती की शक्ति"""
normal,yadi Apa svataMtra hoM/haiM to maiM de sakatA hU.N|anyathA nallA Adi ente nattila kiTTuma
fraud,Please CALL 08712402578 immediately as there is an urgent message waiting for you
normal,"शुभ दोपहर, मेरे प्रिय।आज कैसे कर रहे हो?मुझे आशा है कि आप अच्छे होंगे और शायद कुछ साक्षात्कार होंगे।मैं जाग गया और तुम्हें याद कर रहा हूं बेब।समुद्र पार से एक भावुक चुंबन"
normal,"He will, you guys close?"
normal,Oh god i am happy to see your message after 3 days
normal,ALRITE
normal,Just got up. have to be out of the room very soon. …. i hadn't put the clocks back till at 8 i shouted at everyone to get up and then realised it was 7. wahay. another hour in bed.
normal,"Sir, i am waiting for your call."
normal,"अरे, क्या आप मुझे ब्लेक का पता बता सकते हैं?कार्लोस चाहता था कि मैं उससे वहां मिलूं लेकिन मैं भटक गया और वह अपने फोन का जवाब नहीं दे रहा है"
normal,हा हा कूल कूल चिक्कू चिक्कू।
normal,यह ठीक है मुझे गुस्सा आएगा।आज रात घर आने के बाद तुम्हें संदेश भेजना।
normal,There is no sense in my foot and penis.
normal,"ThIka hai, maiM tumheM saMdesha bhejatA hUM, maiM apanA ghara Cho.Da rahA hUM|"
normal,"shubha dopahara, mere baॉyaTaॉya... Aja Apa kaisA mahasUsa kara rahe haiM?mujhe behatara AshA hai?kyA tuma mere achChe la.Dake ho?kyA tuma mere Aj~nAkArI, dAsa ho?kyA Apa apanI rAnI ko khusha karate haiM?"
normal,maiM use l8r posTa karUMgA|kakShA meM
normal,मुझे ऐसा लगा... कोई ठोस कारण नहीं.. ये वो... मेरे बारे में क्या?
normal,वेतन पर्ची प्राप्त करने के लिए मुझे वेबसाइटें भेजीं
normal,"धन्यवाद प्रिय, लेकिन अभी भी कुछ नहीं सुना है, मैं इसे थोड़ा और छोड़ दूंगा ताकि 2 लोग उस पर भीड़ न लगाएं और बाद में प्रयास करेंगे - बढ़िया सलाह, धन्यवाद, आशा है कि कार्डिफ़ अभी भी वहां है!"
normal,"lola, Aucha nahIM, lekina kAsha maiM tho.DI dera aura bAhara rahatA"
normal,"Yes sir, please tell me. I will be taking notes."
normal,"यह ठीक है, इम्मा एक ड्रिंक या कुछ और ले आओ।क्या आप चाहते हैं कि मैं आपको ढूंढने आऊं?"
normal,hA.N.hAlA.Nki mujhe gulAbI pharnIchara pasaMda hai|
normal,I keep ten rs in my shelf:) buy two egg.
normal,वहाँ आम तौर पर एक भी नहीं है.यह एक बेशुमार संज्ञा है - शब्दकोश में आप।शोध के टुकड़े?
normal,"उसने कहा, ''अगर मैं एक मिनट के लिए शयनकक्ष में जाऊं तो क्या तुम्हें कोई आपत्ति है?'''' ''ठीक है'', मैंने सेक्सी मूड में कहा।वह 5 मिनट बाद केक लेकर बाहर आई...और मेरी पत्नी,"
normal,"priya, rAta ko mela karUMgA| sa.Daka para vyasta hUM, Aja rAta Apako apaDeTa karUMgA| chIjeM ThIka dikha rahI haiM| varuNanAthu eDukkukAyI rakShA olU| lekina vAstavika arthoM meM achChA hai|"
normal,Life style garments account no please.
normal,mamma maiM relave ke rAste meM hUM
normal,हैलो तुम कौन हो?
normal,हाँ :)यह पूरी तरह से ख़राब फॉर्म में है:)क्लार्क भी पूरी तरह से बेकार है।
normal,I only work from mon to thurs but Sat i cant leh... Booked liao... Which other day u free?
normal,"maiM Dereka aura le rahA hU.NTelara se vaॉlamArTa, yadi maiM ApakA kAma pUrA hone taka vApasa nahIM AUM to basa mAusa ko merI meja para Cho.Da deM aura jaba prisilA taiyAra ho jAegI to maiM Apako saMdesha bhejUMgA"
fraud,आपका बैंक खाता नंबर क्या है?
fraud,"नमस्ते सर, क्या आप भीम/यूपीआई का उपयोग कर रहे हैं, सर आपको अपना भीम/यूपीआई अपग्रेड करना होगा अन्यथा आपका खाता ब्लॉक कर दिया जाएगा।"
